paperId,url,title,abstract,year,authors
6a5608e6fee3ecc65361525906b0d092ad9952bb,https://www.semanticscholar.org/paper/6a5608e6fee3ecc65361525906b0d092ad9952bb,Learning from Context or Names? An Empirical Study on Neural Relation Extraction,"Neural models have achieved remarkable success on relation extraction (RE) benchmarks. However, there is no clear understanding which type of information affects existing RE models to make decisions and how to further improve the performance of these models. To this end, we empirically study the effect of two main information sources in text: textual context and entity mentions (names). We find that (i) while context is the main source to support the predictions, RE models also heavily rely on the information from entity mentions, most of which is type information, and (ii) existing datasets may leak shallow heuristics via entity mentions and thus contribute to the high performance on RE benchmarks. Based on the analyses, we propose an entity-masked contrastive pre-training framework for RE to gain a deeper understanding on both textual context and type information while avoiding rote memorization of entities or use of superficial cues in mentions. We carry out extensive experiments to support our views, and show that our framework can improve the effectiveness and robustness of neural models in different RE scenarios. All the code and datasets are released at this https URL.",2020.0,"Hao Peng, Tianyu Gao, Xu Han, Yankai Lin, Peng Li, Zhiyuan Liu, Maosong Sun, Jie Zhou"
912829c0f865874f24e591a94c557f9c734ed0d7,https://www.semanticscholar.org/paper/912829c0f865874f24e591a94c557f9c734ed0d7,Open Information Extraction,"The research on information extraction is being developed into open information extraction,i.e.extracting open categories of entities,relations and events from open domain text resources.The methods used are also transferred from pure statistical machine learning model based on human annotated corpora into statistical learning model incorporated with knowledge bases mined from large-scaled and heterogeneous Web resources.This paper firstly reviews the history of the researches on information extraction,then detailedly introduces the task definitions,difficulties,typical methods,evaluations,performances and the challenges of three main open domain information extraction tasks,i.e.entity extraction,entity disambiguation and relation extraction.Finally,based on our researches on this field,we analyze and discuss the development directions of open information extraction research and its applications in large-scaled knowledge engineering,question answering,etc.",2011.0,Cai Li
68a025280dedcd53388e94c7069483641f7b09b9,https://www.semanticscholar.org/paper/68a025280dedcd53388e94c7069483641f7b09b9,Information extraction from pathology reports in a hospital setting,"As more health data becomes available, information extraction aims to make an impact on the workflows of hospitals and care centers. One of the targeted areas is the management of pathology reports, which are employed for cancer diagnosis and staging. In this work we integrate text mining tools in the workflow of the Royal Melbourne Hospital, to extract information from pathology reports with minimal expert intervention. Our framework relies on coarse-grained annotation (at document level), making it highly portable. Our evaluation shows that the kind of language used in these reports makes it feasible to extract information with high precision and recall, by means of state-of-the-art classification methods, and feature engineering.",2011.0,"David Martínez, Yue Li"
a3ead91f63ca244359cfb4dbb9a22ab149d577eb,https://www.semanticscholar.org/paper/a3ead91f63ca244359cfb4dbb9a22ab149d577eb,"Information Extraction Using Web Usage Mining, Web Scrapping and Semantic Annotation","Extracting useful information from the web is the most significant issue of concern for the realization of semantic web. This may be achieved by several ways among which Web Usage Mining, Web Scrapping and Semantic Annotation plays an important role. Web mining enables to find out the relevant results from the web and is used to extract meaningful information from the discovery patterns kept back in the servers. Web usage mining is a type of web mining which mines the information of access routes/manners of users visiting the web sites. Web scraping, another technique, is a process of extracting useful information from HTML pages which may be implemented using a scripting language known as Prolog Server Pages(PSP) based on Prolog. Third, Semantic annotation is a technique which makes it possible to add semantics and a formal structure to unstructured textual documents, an important aspect in semantic information extraction which may be performed by a tool known as KIM(Knowledge Information Management). In this paper, we revisit, explore and discuss some information extraction techniques on web like web usage mining, web scrapping and semantic annotation for a better or efficient information extraction on the web illustrated with examples.",2011.0,"S. K. Malik, S. Rizvi"
6b450f61c46c1bf4309a430e3902ba28ef28738d,https://www.semanticscholar.org/paper/6b450f61c46c1bf4309a430e3902ba28ef28738d,SystemT: A Declarative Information Extraction System,"Emerging text-intensive enterprise applications such as social analytics and semantic search pose new challenges of scalability and usability to Information Extraction (IE) systems. This paper presents SystemT, a declarative IE system that addresses these challenges and has been deployed in a wide range of enterprise applications. SystemT facilitates the development of high quality complex annotators by providing a highly expressive language and an advanced development environment. It also includes a cost-based optimizer and a high-performance, flexible runtime with minimum memory footprint. We present SystemT as a useful resource that is freely available, and as an opportunity to promote research in building scalable and usable IE systems.",2011.0,"Yunyao Li, Frederick Reiss, Laura Chiticariu"
7a12502ba5b9686e37b0ec9d86a2dc7f4b7022ac,https://www.semanticscholar.org/paper/7a12502ba5b9686e37b0ec9d86a2dc7f4b7022ac,Web-scale information extraction with vertex,"Vertex is a Wrapper Induction system developed at Yahoo! for extracting structured records from template-based Web pages. To operate at Web scale, Vertex employs a host of novel algorithms for (1) Grouping similar structured pages in a Web site, (2) Picking the appropriate sample pages for wrapper inference, (3) Learning XPath-based extraction rules that are robust to variations in site structure, (4) Detecting site changes by monitoring sample pages, and (5) Optimizing editorial costs by reusing rules, etc. The system is deployed in production and currently extracts more than 250 million records from more than 200 Web sites. To the best of our knowledge, Vertex is the first system to do high-precision information extraction at Web scale.",2011.0,"P. Gulhane, Amit Madaan, Rupesh R. Mehta, J. Ramamirtham, R. Rastogi, Sandeepkumar Satpal, Srinivasan H. Sengamedu, Ashwin Tengli, Charu Tiwari"
4c078c7c69f429c4adc260c228a3e6bf99b74f62,https://www.semanticscholar.org/paper/4c078c7c69f429c4adc260c228a3e6bf99b74f62,Customizing an Information Extraction System to a New Domain,"We introduce several ideas that improve the performance of supervised information extraction systems with a pipeline architecture, when they are customized for new domains. We show that: (a) a combination of a sequence tagger with a rule-based approach for entity mention extraction yields better performance for both entity and relation mention extraction; (b) improving the identification of syntactic heads of entity mentions helps relation extraction; and (c) a deterministic inference engine captures some of the joint domain structure, even when introduced as a postprocessing step to a pipeline system. All in all, our contributions yield a 20% relative increase in F1 score in a domain significantly different from the domains used during the development of our information extraction system.",2011.0,"M. Surdeanu, David McClosky, Mason Smith, Andrey Gusev, Christopher D. Manning"
0066950f64280142f2704647376064e84b5ee40d,https://www.semanticscholar.org/paper/0066950f64280142f2704647376064e84b5ee40d,Filtering and clustering relations for unsupervised information extraction in open domain,"Information Extraction has recently been extended to new areas by loosening the constraints on the strict definition of the extracted information and allowing to design more open information extraction systems. In this new domain of unsupervised information extraction, we focus on the task of extracting and characterizing a priori unknown relations between a given set of entity types. One of the challenges of this task is to deal with the large amount of candidate relations when extracting them from a large corpus. We propose in this paper an approach for the filtering of such candidate relations based on heuristics and machine learning models. More precisely, we show that the best model for achieving this task is a Conditional Random Field model according to evaluations performed on a manually annotated corpus of about one thousand relations. We also tackle the problem of identifying semantically similar relations by clustering large sets of them. Such clustering is achieved by combining a classical clustering algorithm and a method for the efficient identification of highly similar relation pairs. Finally, we evaluate the impact of our filtering of relations on this semantic clustering with both internal measures and external measures. Results show that the filtering procedure doubles the recall of the clustering while keeping the same precision.",2011.0,"Wei Wang, Romaric Besançon, Olivier Ferret, Brigitte Grau"
42dacd3ec1f8714083f1285fc43008b78a5035bb,https://www.semanticscholar.org/paper/42dacd3ec1f8714083f1285fc43008b78a5035bb,Joint inference for cross-document information extraction,"Previous information extraction (IE) systems are typically organized as a pipeline architecture of separated stages which make independent local decisions. When the data grows beyond some certain size, the extracted facts become inter-dependent and thus we can take advantage of information redundancy to conduct reasoning across documents and improve the performance of IE. We describe a joint inference approach based on information network structure to conduct cross-fact reasoning with an integer linear programming framework. Without using any additional labeled data this new method obtained 13.7%-24.4% user browsing cost reduction over a state-of-the-art IE system which extracts various types of facts independently.",2011.0,"Qi Li, S. Anzaroot, Wen-Pin Lin, Xiang Li, Heng Ji"
41e936981f5a2d55bfec0143e9a15e23ad96436b,https://www.semanticscholar.org/paper/41e936981f5a2d55bfec0143e9a15e23ad96436b,Learning Dictionaries for Information Extraction by Multi-Level Bootstrapping,"Information extraction systems usually require two dictionaries: a semantic lexicon and a dictionary of extraction patterns for the domain. We present a multilevel bootstrapping algorithm that generates both the semantic lexicon and extraction patterns simultaneously. As input, our technique requires only unannotated training texts and a handful of seed words for a category. We use a mutual bootstrapping technique to alternately select the best extraction pattern for the category and bootstrap its extractions into the semantic lexicon, which is the basis for selecting the next extraction pattern. To make this approach more robust, we add a second level of bootstrapping (metabootstrapping) that retains only the most reliable lexicon entries produced by mutual bootstrapping and then restarts the process. We evaluated this multilevel bootstrapping technique on a collection of corporate web pages and a corpus of terrorism news articles. The algorithm produced high-quality dictionaries for several semantic categories.",1999.0,"E. Riloff, R. Jones"
686d9ee744fa013cc21cdd86acd864c936e9e456,https://www.semanticscholar.org/paper/686d9ee744fa013cc21cdd86acd864c936e9e456,Large language models are few-shot clinical information extractors,"A long-running goal of the clinical NLP community is the extraction of important variables trapped in clinical notes. However, roadblocks have included dataset shift from the general domain and a lack of public clinical corpora and annotations. In this work, we show that large language models, such as InstructGPT (Ouyang et al., 2022), perform well at zero- and few-shot information extraction from clinical text despite not being trained specifically for the clinical domain. Whereas text classification and generation performance have already been studied extensively in such models, here we additionally demonstrate how to leverage them to tackle a diverse set of NLP tasks which require more structured outputs, including span identification, token-level sequence classification, and relation extraction. Further, due to the dearth of available data to evaluate these systems, we introduce new datasets for benchmarking few-shot clinical information extraction based on a manual re-annotation of the CASI dataset (Moon et al., 2014) for new tasks. On the clinical extraction tasks we studied, the GPT-3 systems significantly outperform existing zero- and few-shot baselines.",2022.0,"Monica Agrawal, S. Hegselmann, Hunter Lang, Yoon Kim, D. Sontag"
06b36e744dca445863c9f9aefe76aea95ba95999,https://www.semanticscholar.org/paper/06b36e744dca445863c9f9aefe76aea95ba95999,Enhancing Clinical Concept Extraction with Contextual Embedding,"OBJECTIVE
Neural network-based representations (""embeddings"") have dramatically advanced natural language processing (NLP) tasks, including clinical NLP tasks such as concept extraction. Recently, however, more advanced embedding methods and representations (eg, ELMo, BERT) have further pushed the state of the art in NLP, yet there are no common best practices for how to integrate these representations into clinical tasks. The purpose of this study, then, is to explore the space of possible options in utilizing these new models for clinical concept extraction, including comparing these to traditional word embedding methods (word2vec, GloVe, fastText).


MATERIALS AND METHODS
Both off-the-shelf, open-domain embeddings and pretrained clinical embeddings from MIMIC-III (Medical Information Mart for Intensive Care III) are evaluated. We explore a battery of embedding methods consisting of traditional word embeddings and contextual embeddings and compare these on 4 concept extraction corpora: i2b2 2010, i2b2 2012, SemEval 2014, and SemEval 2015. We also analyze the impact of the pretraining time of a large language model like ELMo or BERT on the extraction performance. Last, we present an intuitive way to understand the semantic information encoded by contextual embeddings.


RESULTS
Contextual embeddings pretrained on a large clinical corpus achieves new state-of-the-art performances across all concept extraction tasks. The best-performing model outperforms all state-of-the-art methods with respective F1-measures of 90.25, 93.18 (partial), 80.74, and 81.65.


CONCLUSIONS
We demonstrate the potential of contextual embeddings through the state-of-the-art performance these methods achieve on clinical concept extraction. Additionally, we demonstrate that contextual embeddings encode valuable semantic information not accounted for in traditional word representations.",2019.0,"Yuqi Si, Jingqi Wang, Hua Xu, Kirk Roberts"
a3086e3346c2f0f8cc9d65b91055eb6e61dc11cb,https://www.semanticscholar.org/paper/a3086e3346c2f0f8cc9d65b91055eb6e61dc11cb,Social-based traffic information extraction and classification,"Social networks such as Twitter and Facebook are popular, personal, and real-time in nature. We found that there exists a significant number of traffic information such as traffic congestion, incidents, and weather in Twitter. However, an algorithm is needed to extract and classify the traffic information before publishing (re-tweeting) and becoming useful for others. Traffic information was extracted from Twitter using syntactic analysis and then further classified into two categories: point and link. This method can classify 2,942 traffic tweets into the point category with 76.85% accuracy and classify 331 traffic tweets into the link category with 93.23% accuracy. Our system can report traffic information real-time.",2011.0,"Napong Wanichayapong, Wasawat Pruthipunyaskul, W. Pattara-Atikom, Pimwadee Chaovalit"
f2786451bc0a02835e6890a76f71e04e75ce55e8,https://www.semanticscholar.org/paper/f2786451bc0a02835e6890a76f71e04e75ce55e8,Ontology-based information extraction: An introduction and a survey of current approaches,"Information extraction (IE) aims to retrieve certain types of information from natural language text by processing them automatically. For example, an IE system might retrieve information about geopolitical indicators of countries from a set of web pages while ignoring other types of information. Ontology-based information extraction (OBIE) has recently emerged as a subfield of information extraction. Here, ontologies - which provide formal and explicit specifications of conceptualizations - play a crucial role in the IE process. Because of the use of ontologies, this field is related to knowledge representation and has the potential to assist the development of the Semantic Web. In this paper, we provide an introduction to ontology-based information extraction and review the details of different OBIE systems developed so far. We attempt to identify a common architecture among these systems and classify them based on different factors, which leads to a better understanding on their operation. We also discuss the implementation details of these systems including the tools used by them and the metrics used to measure their performance. In addition, we attempt to identify the possible future directions for this field.",2010.0,"Daya C. Wimalasuriya, D. Dou"
15218d9c029cbb903ae7c729b2c644c24994c201,https://www.semanticscholar.org/paper/15218d9c029cbb903ae7c729b2c644c24994c201,Normalized (pointwise) mutual information in collocation extraction,". In this paper, we discuss the related information theoretical association measures of mutual information and pointwise mutual information, in the context of collocation extraction. We introduce normalized variants of these measures in order to make them more easily interpretable and at the same time less sensitive to occurrence frequency. We also provide a small empirical study to give more insight into the behaviour of these new measures in a collocation extraction setup.",2009.0,G. Bouma
20033971c228a982513cd2f8fe454288de481d5f,https://www.semanticscholar.org/paper/20033971c228a982513cd2f8fe454288de481d5f,Contrastive Triple Extraction with Generative Transformer,"Triple extraction is an essential task in information extraction for natural language processing and knowledge graph construction. In this paper, we revisit the end-to-end triple extraction task for sequence generation. Since generative triple extraction may struggle to capture long-term dependencies and generate unfaithful triples, we introduce a novel model, contrastive triple extraction with a generative transformer. Specifically, we introduce a single shared transformer module for encoder-decoder-based generation. To generate faithful results, we propose a novel triplet contrastive training object. Moreover, we introduce two mechanisms to further improve model performance (i.e., batch-wise dynamic attention-masking and triple-wise calibration). Experimental results on three datasets (i.e., NYT, WebNLG, and MIE) show that our approach achieves better performance than that of baselines.",2020.0,"Hongbin Ye, Ningyu Zhang, Shumin Deng, Mosha Chen, Chuanqi Tan, Fei Huang, Huajun Chen"
e930e75fc639dacc04a0dae5d929b31367bda122,https://www.semanticscholar.org/paper/e930e75fc639dacc04a0dae5d929b31367bda122,Enabling information extraction by inference of regular expressions from sample entities,"Regular expressions are the dominant technique to extract business relevant entities (e.g., invoice numbers or product names) from text data (e.g., invoices), since these entity types often follow a strict underlying syntactical pattern. However, the manual construction of regular expressions that guarantee a high recall and precision is a tedious manual task and requires expert knowledge. In this paper, we propose an approach that automatically infers regular expressions from a set of (positive) sample entities, which in turn can be derived either from enterprise databases (e.g., a product catalog) or annotated documents (e.g., historical invoices). The main innovation of our approach is that it learns effective regular expressions that can be easily interpreted and modified by a user. The effectiveness is obtained by a novel method that weights dependent entity features of different granularity (i.e. on character and token level) against each other and selects the most suitable ones to form a regular expression.",2011.0,"Falk Brauer, Robert Rieger, Adrian Mocan, Wojciech M. Barczynski"
df3196bd230e23a86fbf8254daa78c7be9df028a,https://www.semanticscholar.org/paper/df3196bd230e23a86fbf8254daa78c7be9df028a,Coupled semi-supervised learning for information extraction,"We consider the problem of semi-supervised learning to extract categories (e.g., academic fields, athletes) and relations (e.g., PlaysSport(athlete, sport)) from web pages, starting with a handful of labeled training examples of each category or relation, plus hundreds of millions of unlabeled web documents. Semi-supervised training using only a few labeled examples is typically unreliable because the learning task is underconstrained. This paper pursues the thesis that much greater accuracy can be achieved by further constraining the learning task, by coupling the semi-supervised training of many extractors for different categories and relations. We characterize several ways in which the training of category and relation extractors can be coupled, and present experimental results demonstrating significantly improved accuracy as a result.",2010.0,"Andrew Carlson, J. Betteridge, Richard C. Wang, Estevam Hruschka, Tom Michael Mitchell"
17ff074ae373cb95575ce8ca579f35b4088f02d6,https://www.semanticscholar.org/paper/17ff074ae373cb95575ce8ca579f35b4088f02d6,SystemT: An Algebraic Approach to Declarative Information Extraction,"As information extraction (IE) becomes more central to enterprise applications, rule-based IE engines have become increasingly important. In this paper, we describe SystemT, a rule-based IE system whose basic design removes the expressivity and performance limitations of current systems based on cascading grammars. SystemT uses a declarative rule language, AQL, and an optimizer that generates high-performance algebraic execution plans for AQL rules. We compare SystemT's approach against cascading grammars, both theoretically and with a thorough experimental evaluation. Our results show that SystemT can deliver result quality comparable to the state-of-the-art and an order of magnitude higher annotation throughput.",2010.0,"Laura Chiticariu, R. Krishnamurthy, Yunyao Li, S. Raghavan, Frederick Reiss, Shivakumar Vaithyanathan"
8d8536e5f330d9aca2e9ad608563b7a2cacd5f91,https://www.semanticscholar.org/paper/8d8536e5f330d9aca2e9ad608563b7a2cacd5f91,Temporal Information Extraction,"
 
 Research on information extraction (IE) seeks to distill relational tuples from natural language text, such as the contents of the WWW. Most IE work has focussed on identifying static facts, encoding them as binary relations. This is unfortunate, because the vast majority of facts are fluents, only holding true during an interval of time. It is less helpful to extract PresidentOf(Bill-Clinton, USA) without the temporal scope 1/20/93 — 1/20/01. This paper presents TIE, a novel, information-extraction system, which distills facts from text while inducing as much temporal information as possible. In addition to recognizing temporal relations between times and events, TIE performs global inference, enforcing transitivity to bound the start and ending times for each event. We introduce the notion of temporal entropy as a way to evaluate the performance of temporal IE systems and present experiments showing that TIE outperforms three alternative approaches.
 
",2010.0,"Xiao Ling, Daniel S. Weld"
786d1ca11bfd95d8c845ef4a90b2d55092c2fb2f,https://www.semanticscholar.org/paper/786d1ca11bfd95d8c845ef4a90b2d55092c2fb2f,Coupled Multi-Layer Attentions for Co-Extraction of Aspect and Opinion Terms,"
 
 The task of aspect and opinion terms co-extraction aims to explicitly extract aspect terms describing features of an entity and opinion terms expressing emotions from user-generated texts. To achieve this task, one effective approach is to exploit relations between aspect terms and opinion terms by parsing syntactic structure for each sentence. However, this approach requires expensive effort for parsing and highly depends on the quality of the parsing results. In this paper, we offer a novel deep learning model, named coupled multi-layer attentions. The proposed model provides an end-to-end solution and does not require any parsers or other linguistic resources for preprocessing. Specifically, the proposed model is a multi-layer attention network, where each layer consists of a couple of attentions with tensor operators. One attention is for extracting aspect terms, while the other is for extracting opinion terms. They are learned interactively to dually propagate information between aspect terms and opinion terms. Through multiple layers, the model can further exploit indirect relations between terms for more precise information extraction. Experimental results on three benchmark datasets in SemEval Challenge 2014 and 2015 show that our model achieves state-of-the-art performances compared with several baselines.
 
",2017.0,"Wenya Wang, Sinno Jialin Pan, Daniel Dahlmeier, Xiaokui Xiao"
389a994a5dff386650fb10328933fa7c58ce332f,https://www.semanticscholar.org/paper/389a994a5dff386650fb10328933fa7c58ce332f,Enterprise information extraction: recent developments and open challenges,"Information extraction (IE) - the problem of extracting structured information from unstructured text - has become an increasingly important topic in recent years. A SIGMOD 2006 tutorial [3] outlined challenges and opportunities for the database community to advance the state of the art in information extraction, and posed the following grand challenge: ""Can we build a System R for information extraction? Our tutorial gives an overview of progress the database community has made towards meeting this challenge. In particular, we start by discussing design requirements in building an enterprise IE system. We then survey recent technological advances towards addressing these requirements, broadly categorized as: (1) Languages for specifying extraction programs in a declarative way, thus allowing database-style performance optimizations; (2) Infrastructure needed to ensure scalability, and (3) Development support for enterprise IE systems. Finally, we outline several open challenges and opportunities for the database community to further advance the state of the art in enterprise IE systems. The tutorial is intended for students and researchers interested in information extraction and its applications, and assumes no prior knowledge of the area.",2010.0,"Laura Chiticariu, Yunyao Li, S. Raghavan, Frederick Reiss"
697b17b9db921618282dc299715a6f3b2d3074f1,https://www.semanticscholar.org/paper/697b17b9db921618282dc299715a6f3b2d3074f1,Automatic rule refinement for information extraction,"Rule-based information extraction from text is increasingly being used to populate databases and to support structured queries on unstructured text. Specification of suitable information extraction rules requires considerable skill and standard practice is to refine rules iteratively, with substantial effort. In this paper, we show that techniques developed in the context of data provenance, to determine the lineage of a tuple in a database, can be leveraged to assist in rule refinement. Specifically, given a set of extraction rules and correct and incorrect extracted data, we have developed a technique to suggest a ranked list of rule modifications that an expert rule specifier can consider. We implemented our technique in the SystemT information extraction system developed at IBM Research -- Almaden and experimentally demonstrate its effectiveness.",2010.0,"B. Liu, Laura Chiticariu, Vivian Chu, H. V. Jagadish, Frederick Reiss"
cf53bda1fbaf6a70da4dd541423caab72267cf47,https://www.semanticscholar.org/paper/cf53bda1fbaf6a70da4dd541423caab72267cf47,Semantic Role Labeling for Open Information Extraction,"Open Information Extraction is a recent paradigm for machine reading from arbitrary text. In contrast to existing techniques, which have used only shallow syntactic features, we investigate the use of semantic features (semantic roles) for the task of Open IE. We compare TextRunner (Banko et al., 2007), a state of the art open extractor, with our novel extractor SRL-IE, which is based on UIUC's SRL system (Punyakanok et al., 2008). We find that SRL-IE is robust to noisy heterogeneous Web data and outperforms TextRunner on extraction quality. On the other hand, TextRunner performs over 2 orders of magnitude faster and achieves good precision in high locality and high redundancy extractions. These observations enable the construction of hybrid extractors that output higher quality results than TextRunner and similar quality as SRL-IE in much less time.",2010.0,"Janara Christensen, Mausam, S. Soderland, Oren Etzioni"
2533e6ef309f625f891d506d013af47715f8b95f,https://www.semanticscholar.org/paper/2533e6ef309f625f891d506d013af47715f8b95f,Components for information extraction: ontology-based information extractors and generic platforms,"Information Extraction (IE) has existed as a field for several decades and has produced some impressive systems in the recent past. Despite its success, widespread usage and commercialization remain elusive goals for this field. We identify the lack of effective mechanisms for reuse as one major reason behind this situation. Here, we mean not only the reuse of the same IE technique in different situations but also the reuse of information related to the application of IE techniques (e.g., features used for classification). We have developed a comprehensive component-based approach for information extraction that promotes reuse to address this situation. We designed this approach starting from our previous work on the use of multiple ontologies in information extraction [24]. The key ideas of our approach are ""information extractors,"" which are components of an IE system that make extractions with respect to particular components of an ontology and ""platforms for IE,"" which are domain and corpus independent implementations of IE techniques. A case study has shown that this component-based approach can be successfully applied in practical situations.",2010.0,"Daya C. Wimalasuriya, D. Dou"
38daea2f58b6d96a630f77bdfd38645817d6093d,https://www.semanticscholar.org/paper/38daea2f58b6d96a630f77bdfd38645817d6093d,Adapting Open Information Extraction to Domain-Specific Relations,"Information extraction (IE) can identify a set of relations from free text to support question answering (QA). Until recently, IE systems were domain-specific and needed a combination of manual engineering and supervised learning to adapt to each target domain. A new paradigm, Open IE operates on large text corpora without any manual tagging of relations, and indeed without any pre-specified relations. Due to its open-domain and open-relation nature, Open IE is purely textual and is unable to relate the surface forms to an ontology, if known in advance. We explore the steps needed to adapt Open IE to a domain-specific ontology and demonstrate our approach of mapping domain-independent tuples to an ontology using domains from DARPA’s Machine Reading Project. Our system achieves precision over 0.90 from as few as 8 training examples for an NFL-scoring domain.",2010.0,"S. Soderland, Brendan Roof, Bo Qin, Shi Xu, Mausam, Oren Etzioni"
135ace829b6ad2ec9db040d8e5fd137034e83665,https://www.semanticscholar.org/paper/135ace829b6ad2ec9db040d8e5fd137034e83665,Semi-Markov Conditional Random Fields for Information Extraction,"We describe semi-Markov conditional random fields (semi-CRFs), a conditionally trained version of semi-Markov chains. Intuitively, a semi-CRF on an input sequence x outputs a ""segmentation"" of x, in which labels are assigned to segments (i.e., subsequences) of x rather than to individual elements xi of x. Importantly, features for semi-CRFs can measure properties of segments, and transitions within a segment can be non-Markovian. In spite of this additional power, exact learning and inference algorithms for semi-CRFs are polynomial-time—often only a small constant factor slower than conventional CRFs. In experiments on five named entity recognition problems, semi-CRFs generally outperform conventional CRFs.",2004.0,"Sunita Sarawagi, William W. Cohen"
f6c115bb2a9a0e7e4ce24d848fdd7334d0e731e4,https://www.semanticscholar.org/paper/f6c115bb2a9a0e7e4ce24d848fdd7334d0e731e4,Probabilistic declarative information extraction,"Unstructured text represents a large fraction of the world's data. It often contains snippets of structured information (e.g., people's names and zip codes). Information Extraction (IE) techniques identify such structured information in text. In recent years, database research has pursued IE on two fronts: declarative languages and systems for managing IE tasks, and probabilistic databases for querying the output of IE. In this paper, we make the first step to merge these two directions, without loss of statistical robustness, by implementing a state-of-the-art statistical IE model - Conditional Random Fields (CRF) - in the setting of a Probabilistic Database that treats statistical models as first-class data objects. We show that the Viterbi algorithm for CRF inference can be specified declaratively in recursive SQL. We also show the performance benefits relative to a standalone open-source Viterbi implementation. This work opens up the optimization opportunities for queries involving both inference and relational operators over IE models.",2010.0,"D. Wang, E. Michelakis, M. Franklin, Minos N. Garofalakis, J. Hellerstein"
b0d555a9ea67285fccd2ef8d887907bcc811f67a,https://www.semanticscholar.org/paper/b0d555a9ea67285fccd2ef8d887907bcc811f67a,PositionRank: An Unsupervised Approach to Keyphrase Extraction from Scholarly Documents,"The large and growing amounts of online scholarly data present both challenges and opportunities to enhance knowledge discovery. One such challenge is to automatically extract a small set of keyphrases from a document that can accurately describe the document’s content and can facilitate fast information processing. In this paper, we propose PositionRank, an unsupervised model for keyphrase extraction from scholarly documents that incorporates information from all positions of a word’s occurrences into a biased PageRank. Our model obtains remarkable improvements in performance over PageRank models that do not take into account word positions as well as over strong baselines for this task. Specifically, on several datasets of research papers, PositionRank achieves improvements as high as 29.09%.",2017.0,"C. Florescu, Cornelia Caragea"
b8da823ad81e3b8e5b80d82f86129fdb1d9132e7,https://www.semanticscholar.org/paper/b8da823ad81e3b8e5b80d82f86129fdb1d9132e7,Distant Supervision for Relation Extraction with Sentence-Level Attention and Entity Descriptions,"
 
 Distant supervision for relation extraction is an efficient method to scale relation extraction to very large corpora which contains thousands of relations. However, the existing approaches have flaws on selecting valid instances and lack of background knowledge about the entities. In this paper, we propose a sentence-level attention model to select the valid instances, which makes full use of the supervision information from knowledge bases. And we extract entity descriptions from Freebase and Wikipedia pages to supplement background knowledge for our task. The background knowledge not only provides more information for predicting relations, but also brings better entity representations for the attention module. We conduct three experiments on a widely used dataset and the experimental results show that our approach outperforms all the baseline systems significantly.
 
",2017.0,"Guoliang Ji, Kang Liu, Shizhu He, Jun Zhao"
451b61b390b86ae5629a21461d4c619ea34046e0,https://www.semanticscholar.org/paper/451b61b390b86ae5629a21461d4c619ea34046e0,PERFORMANCE MEASURES FOR INFORMATION EXTRACTION,"While precision and recall have served the information extraction community well as two separate measures of system performance, we show that the F -measure, the weighted harmonic mean of precision and recall, exhibits certain undesirable behaviors. To overcome these limitations, we define an error measure, the slot error rate, which combines the different types of error directly, without having to resort to precision and recall as preliminary measures. The slot error rate is analogous to the word error rate that is used for measuring speech recognition performance; it is intended to be a measure of the cost to the user for the system to make the different types of errors.",2007.0,"J. Makhoul, F. Kubala, R. Schwartz, R. Weischedel"
07a79d667c99d7d6ed1fdfd97695f8f6d3c2eab2,https://www.semanticscholar.org/paper/07a79d667c99d7d6ed1fdfd97695f8f6d3c2eab2,Feature extraction for hyperspectral image classification: a review,"ABSTRACT Hyperspectral image sensors capture surface reflectance over a range of wavelengths. The fine spectral information is recorded in terms of hundreds of bands. Hyperspectral image classification has observed a great interest among researchers in remote sensing community. High dimensionality provides rich spectral information for the classification process. But due to dense sampling, some of the bands may contain redundant information. Sometimes, spectral information alone may not be sufficient to obtain desired accuracy of results. Therefore, often spatial and spectral information is integrated for better accuracy. However, unlike spectral information, the spatial information is not directly available with the image. Additional efforts are needed to extract spatial information. Feature extraction is an important step in a classification framework. It has following major objectives: redundancy reduction, dimensionality reduction (usually but not always), enhancing discriminative information, and modelling of spatial features. The spectral feature extraction process transforms the original data to a new space of a different dimension, enhancing the class separability without significant loss of information. Various mathematical techniques are applied for modelling spatial features based on pixel spatial neighbourhood relations. In this paper, a review of the major feature extraction techniques is presented. Experimental results are presented for two benchmark hyperspectral images to evaluate different feature extraction techniques for various parameters.",2020.0,"B. Kumar, O. Dikshit, Ashwani Gupta, M. Singh"
